"iata","icao","latitude","longitude","name","wikipedia_url","outdegree","outdegree_cargo","number_airlines","number_airlines_cargo"
"AXJ","RJDA","32.482222","130.158889","","https://en.wikipedia.org/wiki/Amakusa_Airfield","2","0","1","0"
"AXM","SKAR","4.452778","-75.766111","","https://en.wikipedia.org/wiki/El_Edén_International_Airport","2","0","4","0"
"AXP","MYAP","22.441944","-73.970833","","https://en.wikipedia.org/wiki/Spring_Point_Airport","1","0","1","0"
"AXR","NTGU","-15.246389","-146.620278","","https://en.wikipedia.org/wiki/Arutua_Airport","2","0","1","0"
"AXT","RJSK","39.615556","140.218611","","https://en.wikipedia.org/wiki/Akita_Airport","6","0","7","0"
"AXU","HAAX","14.136944","38.776111","","https://en.wikipedia.org/wiki/Axum_Airport","4","0","1","0"
"AXX","KAXX","36.422000","-105.289905","","https://en.wikipedia.org/wiki/Angel_Fire_Airport","1","0","1","0"
"AYJ","VEAY","26.748034","82.150781","","https://en.wikipedia.org/wiki/Ayodhya_Airport","7","0","4","0"
"AYN","ZHAY","36.133889","114.343889","","https://en.wikipedia.org/wiki/Anyang_Airport","7","0","4","0"
"AYP","SPHO","-13.154167","-74.204167","","https://en.wikipedia.org/wiki/Coronel_FAP_Alfredo_Mendívil_Duarte_Airport","2","0","2","0"
"AYQ","YAYE","-25.186111","130.975556","","https://en.wikipedia.org/wiki/Ayers_Rock_Airport","4","0","4","0"
"AYT","LTAI","36.900278","30.792778","","https://en.wikipedia.org/wiki/Antalya_Airport","173","0","52","0"
"AYW","WASA","-1.159722","132.465278","","https://en.wikipedia.org/wiki/Ayawasi_Airport","0","0","0","0"
"AYX","SPAY","-10.729167","-73.766667","","https://en.wikipedia.org/wiki/Tnte._Gral._Gerardo_Pérez_Pinedo_Airport","0","0","0","0"
"AZA","KIWA","33.307778","-111.655556","","https://en.wikipedia.org/wiki/Phoenix–Mesa_Gateway_Airport","1","0","1","0"
"AZD","OIYY","31.905000","54.276389","","https://en.wikipedia.org/wiki/Shahid_Sadooghi_Airport","11","0","17","0"
"AZN","UZFA","40.727778","72.293889","","https://en.wikipedia.org/wiki/Andizhan_Airport","8","0","6","0"
"AZO","KAZO","42.235000","-85.551944","","https://en.wikipedia.org/wiki/Kalamazoo/Battle_Creek_International_Airport","2","0","2","0"
"AZR","DAUA","27.838889","-0.186111","","https://en.wikipedia.org/wiki/Touat-Cheikh_Sidi_Mohamed_Belkebir_Airport","7","0","2","0"
"AZS","MDCY","19.270000","-69.737500","","https://en.wikipedia.org/wiki/Samaná_El_Catey_International_Airport","4","0","5","0"
"BAH","OBBI","26.270833","50.633611","","https://en.wikipedia.org/wiki/Bahrain_International_Airport","71","28","28","8"
"BAL","LTCJ","37.932222","41.116389","","https://en.wikipedia.org/wiki/Batman_Airport","3","0","3","0"
"BAQ","SKBQ","10.889444","-74.780556","","https://en.wikipedia.org/wiki/Ernesto_Cortissoz_International_Airport","18","0","11","0"
"BAR","ZJQH","19.140556","110.458889","","https://en.wikipedia.org/wiki/Qionghai_Bo'ao_Airport","11","0","5","0"
"BAS","AGGE","-6.992500","155.888333","","https://en.wikipedia.org/wiki/Balalae_Airport","3","0","1","0"
"BAT","SNBA","-20.585556","-48.595833","","https://en.wikipedia.org/wiki/Barretos_Airport","1","0","1","0"
"BAV","ZBOW","40.559722","109.996667","","https://en.wikipedia.org/wiki/Baotou_Donghe_International_Airport","17","0","6","0"
"BAX","UNBB","53.363333","83.541667","","https://en.wikipedia.org/wiki/Barnaul_Airport","14","0","11","0"
"BAY","LRBM","47.658333","23.466389","","https://en.wikipedia.org/wiki/Baia_Mare_Airport","2","0","2","0"
"BAZ","SWBC","-0.981111","-62.919444","","https://en.wikipedia.org/wiki/Barcelos_Airport","1","0","1","0"
"BBA","SCBA","-45.916111","-71.687500","","https://en.wikipedia.org/wiki/Balmaceda_Airport","5","0","4","0"
"BBG","NGTU","3.086389","172.811389","","https://en.wikipedia.org/wiki/Butaritari_Airport","2","0","1","0"
"BBI","VEBS","20.244444","85.817778","","https://en.wikipedia.org/wiki/Biju_Patnaik_Airport","19","0","6","0"
"BBK","FBKE","-17.831944","25.163889","","https://en.wikipedia.org/wiki/Kasane_Airport","6","0","2","0"
"BBL","YLLE","-27.408333","141.808333","","https://en.wikipedia.org/wiki/Ballera_Airport","2","0","1","0"
"BBN","WBGZ","3.736944","115.469444","","https://en.wikipedia.org/wiki/Bario_Airport","6","0","1","0"
"BBO","HCMI","10.389167","44.941111","","https://en.wikipedia.org/wiki/Berbera_Airport","0","0","0","0"
"BBQ","TAPB","17.623559","-61.798421","","https://en.wikipedia.org/wiki/Burton-Nibbs_International_Airport","2","0","5","0"
"BBU","LRBS","44.503611","26.103611","","https://en.wikipedia.org/wiki/Bucharest_Băneasa_Aurel_Vlaicu_International_Airport","19","0","3","0"
"BCA","MUBA","20.365278","-74.506111","","https://en.wikipedia.org/wiki/Gustavo_Rizo_Airport","1","0","1","0"
"BCD","RPVB","10.776389","123.015278","","https://en.wikipedia.org/wiki/Bacolod–Silay_Airport","3","0","4","0"
"BCH","WPEC","-8.485000","126.398889","","https://en.wikipedia.org/wiki/Baucau_Airport","0","0","0","0"
"BCI","YBAR","-23.561583","145.303472","","https://en.wikipedia.org/wiki/Barcaldine_Airport","2","0","1","0"
"BCM","LRBC","46.521944","26.910278","","https://en.wikipedia.org/wiki/George_Enescu_International_Airport","13","0","2","0"
"BCN","LEBL","41.296944","2.078333","","https://en.wikipedia.org/wiki/Josep_Tarradellas_Barcelona–El_Prat_Airport","237","0","86","0"
"BCO","HABC","5.750000","36.562500","","https://en.wikipedia.org/wiki/Jinka_Airport","1","0","1","0"
"BCU","DNBC","10.483333","9.744444","","https://en.wikipedia.org/wiki/Bauchi_State_Airport","1","0","5","0"
"BDA","TXKF","32.364167","-64.678611","","https://en.wikipedia.org/wiki/L.F._Wade_International_Airport","19","1","7","1"
"BDB","YBUD","-24.903889","152.318611","","https://en.wikipedia.org/wiki/Bundaberg_Airport","1","0","2","0"
"BDD","YBAU","-10.150000","142.175000","","https://en.wikipedia.org/wiki/Badu_Island_Airport","0","0","0","0"
"BDH","OIBL","26.532000","54.824847","","https://en.wikipedia.org/wiki/Bandar_Lengeh_Airport","2","0","2","0"
"BDJ","WAOO","-3.442222","114.762500","","https://en.wikipedia.org/wiki/Syamsudin_Noor_International_Airport","15","0","9","0"
"BDL","KBDL","41.939167","-72.683333","","https://en.wikipedia.org/wiki/Bradley_International_Airport","44","0","11","0"
"BDO","WICC","-6.900556","107.576389","","https://en.wikipedia.org/wiki/Husein_Sastranegara_Airport","12","0","5","0"
"BDP","VNCG","26.570556","88.079444","","https://en.wikipedia.org/wiki/Bhadrapur_Airport","3","0","6","0"
"BDQ","VABO","22.329444","73.219444","","https://en.wikipedia.org/wiki/Vadodara_Airport","8","0","2","0"
"BDS","LIBR","40.657500","17.946944","","https://en.wikipedia.org/wiki/Brindisi_Airport","49","0","21","0"
"BDU","ENDU","69.055833","18.540278","","https://en.wikipedia.org/wiki/Bardufoss_Airport","1","0","1","0"
"BEB","EGPL","57.481111","-7.362778","","https://en.wikipedia.org/wiki/Benbecula_Airport","2","2","2","1"
"BED","KBED","42.470000","-71.288889","","https://en.wikipedia.org/wiki/Hanscom_Field","0","5","0","1"
"BEF","MNBL","11.990833","-83.774167","","https://en.wikipedia.org/wiki/Bluefields_Airport","3","0","1","0"
"BEG","LYBE","44.819444","20.306944","","https://en.wikipedia.org/wiki/Belgrade_Nikola_Tesla_Airport","128","6","29","4"
"BEJ","WAQT","2.155278","117.432222","","https://en.wikipedia.org/wiki/Kalimarau_Airport","6","0","5","0"
"BEK","VIBY","28.422222","79.450833","","https://en.wikipedia.org/wiki/Bareilly_Airport","4","0","1","0"
"BEL","SBBE","-1.384722","-48.478889","","https://en.wikipedia.org/wiki/Val_de_Cans_International_Airport","28","0","8","0"
"BEM","GMMD","32.400000","-6.316667","","https://en.wikipedia.org/wiki/Beni_Mellal_Airport","3","0","1","0"
"BEN","HLLB","32.097222","20.269444","","https://en.wikipedia.org/wiki/Benina_International_Airport","18","0","14","0"
"BER","EDDB","52.366667","13.503333","","https://en.wikipedia.org/wiki/Berlin_Brandenburg_Airport","169","7","67","4"
"BES","LFRB","48.447222","-4.421667","","https://en.wikipedia.org/wiki/Brest_Bretagne_Airport","35","0","8","0"
"BET","PABE","60.778611","-161.837222","","https://en.wikipedia.org/wiki/Bethel_Airport","38","0","4","0"
"BEU","YBIE","-24.346111","139.460000","","https://en.wikipedia.org/wiki/Bedourie_Airport","8","0","1","0"
"BEW","FQBR","-19.796389","34.907500","","https://en.wikipedia.org/wiki/Beira_Airport","7","0","4","0"
"BEY","OLBA","33.821111","35.488333","","https://en.wikipedia.org/wiki/Beirut_Rafic_Hariri_International_Airport","65","13","40","8"
"BFD","KBFD","41.803056","-78.640000","","https://en.wikipedia.org/wiki/Bradford_Regional_Airport","2","0","1","0"
"BFF","KBFF","41.873889","-103.595556","","https://en.wikipedia.org/wiki/Western_Nebraska_Regional_Airport","1","0","1","0"
"BFI","KBFI","47.530000","-122.301944","","https://en.wikipedia.org/wiki/Boeing_Field","6","26","2","4"
"BFJ","ZUBJ","27.266667","105.479167","","https://en.wikipedia.org/wiki/Bijie_Feixiong_Airport","9","0","6","0"
"BFL","KBFL","35.433889","-119.057778","","https://en.wikipedia.org/wiki/Meadows_Field_Airport","5","3","4","2"
"BFN","FABL","-29.093889","26.303889","","https://en.wikipedia.org/wiki/Bram_Fischer_International_Airport","4","0","3","0"
"BFQ","MPPI","7.587500","-78.180556","","https://en.wikipedia.org/wiki/Bahía_Piña_Airport","0","0","10","0"
"BFS","EGAA","54.657500","-6.215833","","https://en.wikipedia.org/wiki/Belfast_International_Airport","66","1","4","2"
"BFV","VTUO","15.229444","103.251111","","https://en.wikipedia.org/wiki/Buriram_Airport","2","0","1","0"
"BFX","FKKU","5.536667","10.354444","","https://en.wikipedia.org/wiki/Bafoussam_Airport","1","0","1","0"
"BFY","ZSBA","33.166000","117.057000","","https://en.wikipedia.org/wiki/Bengbu_Tenghu_Airport","4","0","3","0"
"BGA","SKBG","7.126389","-73.184722","","https://en.wikipedia.org/wiki/Palonegro_International_Airport","12","0","7","0"
"BGC","LPBG","41.856667","-6.707500","","https://en.wikipedia.org/wiki/Bragança_Airport","4","0","1","0"
"BGF","FEFF","4.398475","18.518786","","https://en.wikipedia.org/wiki/Bangui_M'Poko_International_Airport","7","0","5","0"
"BGG","LTCU","38.861111","40.592500","","https://en.wikipedia.org/wiki/Bingöl_Airport","3","0","3","0"
"BGI","TBPB","13.074722","-59.492500","","https://en.wikipedia.org/wiki/Grantley_Adams_International_Airport","42","0","23","0"
"","BGIG","68.145833","-53.169444","","https://en.wikipedia.org/wiki/Iginniarfik_Heliport","2","0","1","0"
"","BGIL","69.082222","-51.108611","","https://en.wikipedia.org/wiki/Ilimanaq_Heliport","1","0","1","0"
"JJU","BGJH","60.715833","-46.029444","","https://en.wikipedia.org/wiki/Qaqortoq_Heliport","0","0","0","0"
"BGK","MZBG","16.520000","-88.409167","","https://en.wikipedia.org/wiki/Big_Creek_Airport_(Belize)","3","0","1","0"
"","BGKA","68.312778","-53.460278","","https://en.wikipedia.org/wiki/Kangaatsiaq_Heliport","5","0","1","0"
"","BGKL","72.152778","-55.531111","","https://en.wikipedia.org/wiki/Upernavik_Kujalleq_Heliport","2","0","1","0"
"BGM","KBGM","42.208611","-75.979722","","https://en.wikipedia.org/wiki/Greater_Binghamton_Airport","1","0","1","0"
"","BGMO","76.763889","-69.997222","","https://en.wikipedia.org/wiki/Moriusaq_Heliport","0","0","0","0"
"BGN","UESG","68.556944","146.234722","","https://en.wikipedia.org/wiki/Belaya_Gora_Airport","1","0","1","0"
"BGO","ENBR","60.293611","5.218056","","https://en.wikipedia.org/wiki/Bergen_Airport,_Flesland","63","0","17","0"
"BGR","KBGR","44.807222","-68.828056","","https://en.wikipedia.org/wiki/Bangor_International_Airport","18","0","8","0"
"BGS","UNKB","58.380000","97.473333","","https://en.wikipedia.org/wiki/Boguchany_Airport","2","0","2","0"
"","BGSQ","70.011389","-51.932222","","https://en.wikipedia.org/wiki/Saqqaq_Heliport","1","0","1","0"
"","BGTN","65.891944","-37.783333","","https://en.wikipedia.org/wiki/Tiniteqilaaq_Heliport","1","0","1","0"
"BGW","ORBI","33.262500","44.234444","","https://en.wikipedia.org/wiki/Baghdad_International_Airport","50","4","35","4"
"BGY","LIME","45.668889","9.700278","","https://en.wikipedia.org/wiki/Orio_al_Serio_International_Airport","152","1","27","1"
"BHB","KBHB","44.449722","-68.361667","","https://en.wikipedia.org/wiki/Hancock_County–Bar_Harbor_Airport","1","0","1","0"
"BHD","EGAC","54.618056","-5.872500","","https://en.wikipedia.org/wiki/George_Best_Belfast_City_Airport","24","0","5","0"
"BHE","NZWB","-41.518333","173.870278","","https://en.wikipedia.org/wiki/Woodbourne_Airport","6","0","4","0"
"BHH","OEBH","19.984167","42.620833","","https://en.wikipedia.org/wiki/Bisha_Domestic_Airport","4","0","3","0"
"BHI","SAZB","-38.724722","-62.169167","","https://en.wikipedia.org/wiki/Comandante_Espora_Airport","9","0","2","0"
"BHJ","VABJ","23.287778","69.670278","","https://en.wikipedia.org/wiki/Bhuj_Airport","2","0","2","0"
"BHK","UZSB","39.775000","64.483333","","https://en.wikipedia.org/wiki/Bukhara_International_Airport","9","0","7","0"
"BHM","KBHM","33.563889","-86.752222","","https://en.wikipedia.org/wiki/Birmingham–Shuttlesworth_International_Airport","22","2","7","2"
"BHO","VABP","23.287500","77.337500","","https://en.wikipedia.org/wiki/Raja_Bhoj_Airport","12","0","5","0"
"BHP","VNBJ","27.147500","87.050833","","https://en.wikipedia.org/wiki/Bhojpur_Airport","2","0","2","0"
"BHQ","YBHI","-32.001667","141.471667","","https://en.wikipedia.org/wiki/Broken_Hill_Airport","3","0","2","0"
"BHR","VNBP","27.678056","84.429444","","https://en.wikipedia.org/wiki/Bharatpur_Airport","4","0","2","0"
"BHU","VABV","21.752222","72.185278","","https://en.wikipedia.org/wiki/Bhavnagar_Airport","2","0","2","0"
"BHX","EGBB","52.453889","-1.748056","","https://en.wikipedia.org/wiki/Birmingham_Airport","142","2","25","2"
"BHY","ZGBH","21.539444","109.293889","","https://en.wikipedia.org/wiki/Beihai_Fucheng_Airport","25","0","15","0"
"BIA","LFKB","42.550000","9.484722","","https://en.wikipedia.org/wiki/Bastia_–_Poretta_Airport","38","0","11","0"
"BIB","HCMB","3.092667","43.617833","","https://en.wikipedia.org/wiki/Baidoa_Airport","1","0","1","0"
"BID","KBID","41.168056","-71.577778","","https://en.wikipedia.org/wiki/Block_Island_State_Airport","2","0","3","0"
"BIH","KBIH","37.373056","-118.363611","","https://en.wikipedia.org/wiki/Eastern_Sierra_Regional_Airport","2","3","1","2"
"BII","","11.522778","165.566944","","https://en.wikipedia.org/wiki/Bikini_Atoll_Airport","3","0","1","0"
"BIK","WABB","-1.190000","136.107500","","https://en.wikipedia.org/wiki/Frans_Kaisiepo_International_Airport","6","0","6","0"
"BIL","KBIL","45.807778","-108.542778","","https://en.wikipedia.org/wiki/Billings_Logan_International_Airport","15","0","8","0"
"BIM","MYBS","25.700000","-79.264722","","https://en.wikipedia.org/wiki/South_Bimini_Airport","3","0","3","0"
"BIO","LEBB","43.301111","-2.910556","","https://en.wikipedia.org/wiki/Bilbao_Airport","75","0","28","0"
"BIQ","LFBZ","43.468333","-1.523333","","https://en.wikipedia.org/wiki/Biarritz_Pays_Basque_Airport","25","0","11","0"
"BIR","VNVT","26.481389","87.263889","","https://en.wikipedia.org/wiki/Biratnagar_Airport","4","0","4","0"
"BIS","KBIS","46.772778","-100.745833","","https://en.wikipedia.org/wiki/Bismarck_Municipal_Airport","6","2","5","3"
"BIU","BIBD","65.641667","-23.545833","","https://en.wikipedia.org/wiki/Bíldudalur_Airport","1","0","1","0"
"BJA","DAAE","36.711972","5.069472","","https://en.wikipedia.org/wiki/Abane_Ramdane_Airport","9","0","6","0"
"BJB","OIMN","37.493056","57.308333","","https://en.wikipedia.org/wiki/Bojnord_Airport","1","0","3","0"
"BJF","ENBS","70.600278","29.692778","","https://en.wikipedia.org/wiki/Båtsfjord_Airport","9","0","1","0"
"BJH","VNBG","29.538889","81.185278","","https://en.wikipedia.org/wiki/Bajhang_Airport","1","0","1","0"
"BJI","KBJI","47.510833","-94.934722","","https://en.wikipedia.org/wiki/Bemidji_Regional_Airport","1","6","1","4"
"BJL","GBYD","13.337961","-16.652206","","https://en.wikipedia.org/wiki/Banjul_International_Airport","20","0","16","0"
"BJM","HBBA","-3.323889","29.318611","","https://en.wikipedia.org/wiki/Bujumbura_International_Airport","7","2","6","1"
"BJR","HABD","11.608056","37.321389","","https://en.wikipedia.org/wiki/Bahir_Dar_Airport","2","0","1","0"
"BJT","","6.429167","79.994722","","https://en.wikipedia.org/wiki/Bentota_River_Airport","1","0","1","0"
"BJU","VNBR","29.500000","81.666667","","https://en.wikipedia.org/wiki/Bajura_Airport","3","0","4","0"
"BJV","LTFE","37.250556","27.664167","","https://en.wikipedia.org/wiki/Milas–Bodrum_Airport","83","0","47","0"
"BJW","WATB","-8.708612","121.057901","","https://en.wikipedia.org/wiki/Turelelo_Soa_Airport","2","0","1","0"
"BJX","MMLO","20.993333","-101.480833","","https://en.wikipedia.org/wiki/Bajío_International_Airport","22","0","10","0"
"BJZ","LEBZ","38.891389","-6.821389","","https://en.wikipedia.org/wiki/Badajoz_Airport","5","0","2","0"
"BKA","UNIB","61.676667","96.355000","","https://en.wikipedia.org/wiki/Baykit_Airport","3","0","3","0"
"BKB","VIBK","28.070556","73.206944","","https://en.wikipedia.org/wiki/Bikaner_Airport","1","0","2","0"
"BKC","PABL","65.981667","-161.149167","","https://en.wikipedia.org/wiki/Buckland_Airport","2","0","1","0"
"BKI","WBKK","5.944722","116.058611","","https://en.wikipedia.org/wiki/Kota_Kinabalu_International_Airport","38","7","21","5"
"BKK","VTBS","13.692500","100.750000","","https://en.wikipedia.org/wiki/Suvarnabhumi_Airport","150","0","117","0"
"BKL","KBKL","41.517500","-81.683333","","https://en.wikipedia.org/wiki/Cleveland_Burke_Lakefront_Airport","0","5","0","2"
"BKM","WBGQ","3.988611","115.618889","","https://en.wikipedia.org/wiki/Ba'kelalan_Airport","3","0","1","0"
"BKN","UTAN","39.678333","54.207778","","https://en.wikipedia.org/wiki/Balkanabat_International_Airport","5","0","1","0"
"BKO","GABS","12.537778","-7.943056","","https://en.wikipedia.org/wiki/Bamako-Sénou_International_Airport","19","3","14","2"
"BKQ","YBCK","-24.431667","145.429722","","https://en.wikipedia.org/wiki/Blackall_Airport","2","0","1","0"
"BKS","WIGG","-3.861944","102.336667","","https://en.wikipedia.org/wiki/Fatmawati_Soekarno_Airport","4","0","4","0"
"BKW","KBKW","37.787222","-81.124167","","https://en.wikipedia.org/wiki/Beckley_Raleigh_County_Memorial_Airport","3","0","1","0"
"BKY","FZMA","-2.308333","28.808611","","https://en.wikipedia.org/wiki/Kavumu_Airport","4","0","1","0"
"BKZ","HTBU","-1.330556","31.819444","","https://en.wikipedia.org/wiki/Bukoba_Airport","3","0","3","0"
"BLA","SVBC","10.107222","-64.689167","","https://en.wikipedia.org/wiki/General_José_Antonio_Anzoátegui_International_Airport","5","0","6","0"
"BLB","MPPA","8.915000","-79.599444","","https://en.wikipedia.org/wiki/Panamá_Pacífico_International_Airport","0","0","0","0"
