"origin","nb_outlinks","outlinks","weights","nb_airlines"
"UVI","0","","","0"
"UVL","0","","","0"
"UWWW","0","","","0"
"UYL","0","","","0"
"UYN","0","","","0"
"UYU","0","","","0"
"UZR","0","","","0"
"VAA","0","","","0"
"VAG","0","","","0"
"VAI","0","","","0"
"VAK","0","","","0"
"VAM","0","","","0"
"VAN","0","","","0"
"VAO","0","","","0"
"VAQ","0","","","0"
"VAR","0","","","0"
"VAS","0","","","0"
"VAV","0","","","0"
"VAW","0","","","0"
"VBV","0","","","0"
"VBY","1","ARN","1","1"
"VCA","0","","","0"
"VCCV","0","","","0"
"VCE","0","","","0"
"VCL","0","","","0"
"VCP","37","AMS ANC BOG BSB CFB CNF CPH CWB DFW DOH DSS DWC EZE FRA GDL GIG GYE HSV ICN IQQ LAX LIM LUX MAO MDE MEM MEX MIA MVD POA REC SCL SDF SSA TUC UIO VIX","2 1 4 1 1 1 1 3 1 1 2 1 5 2 1 3 1 1 1 1 1 5 2 3 2 1 1 10 1 1 2 6 1 2 2 6 2","19"
"VCS","0","","","0"
"VCT","0","","","0"
"VDC","0","","","0"
"VDE","0","","","0"
"VDH","0","","","0"
"VDM","0","","","0"
"VDO","0","","","0"
"VDS","0","","","0"
"VDY","0","","","0"
"VDZ","0","","","0"
"VEE","0","","","0"
"VEL","0","","","0"
"VEO","0","","","0"
"VER","0","","","0"
"VEY","0","","","0"
"VFA","0","","","0"
"VGA","0","","","0"
"VGD","0","","","0"
"VGO","0","","","0"
"VGZ","0","","","0"
"VHM","0","","","0"
"VHV","0","","","0"
"VIE","15","DEL DOH FRA GYD HAN HHN HKG ICN IST LEJ LUX MAD MXP OSL ZRH","1 1 1 1 2 1 1 2 1 1 1 1 3 1 1","6"
"VIG","0","","","0"
"VII","0","","","0"
"VIJ","0","","","0"
"VIL","0","","","0"
"VIT","4","BRU LEJ LIS MXP","1 1 1 1","1"
"VIX","0","","","0"
"VJB","0","","","0"
"VKG","0","","","0"
"VKO","0","","","0"
"VKT","0","","","0"
"VKV","0","","","0"
"VLC","3","CGN IBZ MAD","1 1 1","2"
"VLD","0","","","0"
"VLG","0","","","0"
"VLI","1","BNE","1","1"
"VLL","0","","","0"
"VLN","0","","","0"
"VLV","0","","","0"
"VME","0","","","0"
"VMR","0","","","0"
"VMU","0","","","0"
"VNE","0","","","0"
"VNKD","0","","","0"
"VNO","3","IST LEJ RIX","1 1 1","2"
"VNRR","0","","","0"
"VNS","0","","","0"
"VNSL","0","","","0"
"VNTH","0","","","0"
"VNX","0","","","0"
"VNY","0","","","0"
"VOG","0","","","0"
"VOL","0","","","0"
"VOZ","0","","","0"
"VPE","0","","","0"
"VPN","0","","","0"
"VPS","0","","","0"
"VPY","0","","","0"
"VQS","0","","","0"
"VRA","0","","","0"
"VRB","0","","","0"
"VRC","0","","","0"
"VRL","0","","","0"
"VRN","0","","","0"
"VSA","1","TGZ","1","1"
"VSE","0","","","0"
"VST","0","","","0"
"VTB","0","","","0"
"VTE","0","","","0"
"VTZ","0","","","0"
"VUP","0","","","0"
"VUS","0","","","0"
"VVC","0","","","0"
"VVI","0","","","0"
"VVO","0","","","0"
"VVZ","0","","","0"
"VXC","0","","","0"
"VXE","0","","","0"
"VXO","0","","","0"
"VYI","0","","","0"
"WAA","0","","","0"
"WAE","0","","","0"
"WAG","0","","","0"
"WAW","0","","","0"
"WBA","0","","","0"
"WBB","0","","","0"
"WBM","0","","","0"
"WBQ","0","","","0"
"WDH","3","ADD FRA JNB","1 1 2","4"
"WDS","0","","","0"
"WEF","0","","","0"
"WEH","2","ICN NRT","1 1","1"
"WEI","0","","","0"
"WFB","0","","","0"
"WGA","0","","","0"
"WGE","0","","","0"
"WGN","0","","","0"
"WGP","0","","","0"
"WHA","0","","","0"
"WHD","0","","","0"
"WHK","0","","","0"
"WIC","0","","","0"
"WIK","0","","","0"
"WIL","0","","","0"
"WIN","0","","","0"
"WIR","0","","","0"
"WJR","0","","","0"
"WJU","0","","","0"
"WKA","0","","","0"
"WKJ","0","","","0"
"WLE","0","","","0"
"WLG","0","","","0"
"WLH","0","","","0"
"WLK","0","","","0"
"WLP","0","","","0"
"WLS","0","","","0"
"WME","0","","","0"
"WMI","0","","","0"
"WMN","0","","","0"
"WMO","0","","","0"
"WMT","0","","","0"
"WMX","2","DJJ TIM","3 2","4"
"WNA","0","","","0"
"WNH","0","","","0"
"WNI","0","","","0"
"WNN","0","","","0"
"WNP","0","","","0"
"WNR","0","","","0"
"WNZ","4","ICN MNL SZX TAS","2 2 1 1","3"
"WOL","0","","","0"
"WOS","0","","","0"
"WOT","0","","","0"
"WPL","0","","","0"
"WPR","0","","","0"
"WPU","0","","","0"
"WRE","0","","","0"
"WRG","0","","","0"
"WRO","0","","","0"
"WRY","0","","","0"
"WSI","0","","","0"
"WSK","0","","","0"
"WSN","0","","","0"
"WST","0","","","0"
"WSX","0","","","0"
"WTB","0","","","0"
"WTE","0","","","0"
"WTK","0","","","0"
"WTL","0","","","0"
"WTO","0","","","0"
"WTP","0","","","0"
"WTX","0","","","0"
"WTZ","0","","","0"
"WUA","0","","","0"
"WUH","14","ANC CAN CGO DWC FRA HAN HGH HKG KIX MEX NKG NRT ORD SZX","1 1 1 1 1 1 2 1 1 1 1 1 1 2","6"
"WUI","0","","","0"
"WUN","0","","","0"
"WUS","0","","","0"
"WUT","0","","","0"
"WUU","0","","","0"
"WUX","8","EMA HKG ICN JJN LEJ PEK PVG SZX","1 1 1 1 1 1 1 3","5"
"WUZ","0","","","0"
"WVB","0","","","0"
"WWI","0","","","0"
"WWK","0","","","0"
"WWP","0","","","0"
"WWT","0","","","0"
"WXN","0","","","0"
"WYA","0","","","0"
"WYS","0","","","0"
"WZA","0","","","0"
"XAI","0","","","0"
"XAP","0","","","0"
"XAU","0","","","0"
"XBE","0","","","0"
"XBJ","0","","","0"
"XCH","0","","","0"
"XCR","0","","","0"
"XEQ","0","","","0"
"XFN","0","","","0"
"XGR","0","","","0"
"XIC","0","","","0"
"XIL","0","","","0"
"XIY","4","ALA ICN NRT TAS","1 2 1 1","4"
"XKH","0","","","0"
"XKS","0","","","0"
"XLB","0","","","0"
"XMH","0","","","0"
"XMN","13","ANC CDG CEB CRK DVO GRU HKG ICN KIX LUX NRT PEK PVG","1 1 1 1 1 1 2 2 1 1 1 1 3","12"
"XMY","0","","","0"
"XNA","0","","","0"
"XNH","0","","","0"
"XNN","0","","","0"
"XNT","0","","","0"
"XPK","0","","","0"
"XPL","0","","","0"
"XPP","0","","","0"
"XQP","0","","","0"
"XQU","0","","","0"
"XRY","0","","","0"
"XSC","0","","","0"
"XSI","0","","","0"
"XSP","0","","","0"
"XTG","0","","","0"
"XTL","0","","","0"
"XUZ","0","","","0"
"XWA","1","FAR","2","2"
"XYI","0","","","0"
"XZM","0","","","0"
"YAA","0","","","0"
"YAB","0","","","0"
"YAC","0","","","0"
"YAK","0","","","0"
"YAM","3","YHM YSB YYZ","1 2 1","2"
"YAP","0","","","0"
"YAT","0","","","0"
"YAV","0","","","0"
"YAX","0","","","0"
"YAY","0","","","0"
"YAZ","0","","","0"
"YBB","0","","","0"
"YBC","0","","","0"
"YBE","0","","","0"
"YBG","0","","","0"
"YBK","0","","","0"
"YBL","0","","","0"
"YBP","0","","","0"
"YBR","0","","","0"
"YBT","0","","","0"
"YBV","0","","","0"
"YBW","0","","","0"
"YBX","0","","","0"
"YCB","1","YZF","1","1"
"YCBG","0","","","0"
"YCD","0","","","0"
"YCG","0","","","0"
"YCK","0","","","0"
"YCNY","0","","","0"
"YCO","1","YZF","1","1"
"YCPT","0","","","0"
"YCR","0","","","0"
"YCS","0","","","0"
"YCU","0","","","0"
"YCY","0","","","0"
"YDA","0","","","0"
"YDF","0","","","0"
"YDL","0","","","0"
"YDLO","0","","","0"
"YDP","0","","","0"
"YDV","0","","","0"
"YEG","12","ANC CVG ICN LAX MEM YHM YMX YVR YWG YYC YYZ YZF","1 1 1 1 1 2 1 2 2 4 1 1","7"
"YEI","0","","","0"
"YEK","0","","","0"
"YER","0","","","0"
"YES","0","","","0"
"YEV","0","","","0"
"YFA","0","","","0"
"YFB","4","YHM YOW YRT YWG","1 2 1 1","2"
"YFC","0","","","0"
"YFH","0","","","0"
"YFJ","0","","","0"
"YFO","0","","","0"
"YFS","0","","","0"
"YGG","0","","","0"
"YGH","0","","","1"
"YGJ","0","","","0"
"YGL","0","","","0"
"YGO","0","","","0"
"YGP","0","","","0"
"YGR","0","","","0"
"YGT","0","","","0"
"YGV","0","","","0"
"YGW","0","","","0"
"YGX","0","","","0"
"YGZ","0","","","0"
"YHE","0","","","0"
"YHH","0","","","0"
"YHI","0","","","0"
"YHK","0","","","0"
"YHM","24","ANC CAK CGN CLE CVG DPA EMA HAV IND JFK LCK MIA ORD SDF YEG YFB YHZ YMX YOW YQM YSB YVR YWG YYC","1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 2","6"
"YHO","0","","","0"
"YHP","0","","","0"
"YHR","0","","","0"
"YHU","0","","","0"
"YHY","1","YZF","1","1"
"YHZ","7","CSX EHU ICN LGG YHM YMX YYZ","1 1 1 1 1 1 1","6"
"YIA","0","","","0"
"YIC","0","","","0"
"YIE","0","","","0"
"YIF","0","","","0"
"YIH","0","","","0"
"YIK","0","","","0"
"YIN","1","TAS","1","1"
"YIO","0","","","0"
"YIP","0","","","0"
"YIV","0","","","0"
"YIW","2","KIX MNL","1 1","2"
"YJAC","0","","","0"
"YJS","0","","","0"
"YJT","0","","","0"
"YJUN","0","","","0"
"YKA","0","","","0"
"YKF","0","","","0"
"YKG","0","","","0"
"YKH","0","","","0"
"YKL","0","","","0"
"YKM","0","","","0"
"YKO","0","","","0"
"YKQ","0","","","0"
"YKS","1","HRB","1","1"
"YKU","0","","","0"
"YLAW","0","","","0"
"YLC","0","","","0"
"YLH","0","","","0"
"YLW","3","YKA YVR YYC","3 3 1","3"
"YLX","0","","","0"
"YLY","0","","","0"
"YMM","0","","","0"
"YMN","0","","","0"
"YMO","0","","","0"
"YMT","0","","","0"
"YMX","16","CVG EMA IND MEM PBG SDF YEG YHM YHZ YOW YQB YQM YVR YWG YYC YYZ","2 1 1 1 1 1 1 2 2 1 2 2 1 1 1 1","7"
"YNA","0","","","0"
"YNB","0","","","0"
"YNC","0","","","0"
"YND","0","","","0"
"YNE","0","","","0"
"YNJ","0","","","0"
"YNL","0","","","0"
"YNO","0","","","0"
"YNP","0","","","0"
"YNS","0","","","0"
"YNT","6","ALA ICN KGF KIX LGG NRT","1 7 1 2 2 2","9"
"YNY","0","","","0"
"YNZ","2","ICN KIX","2 1","2"
"YOC","0","","","0"
"YOG","0","","","0"
"YOH","0","","","0"
"YOJ","0","","","0"
"YOL","0","","","0"
"YON","0","","","0"
"YOW","7","BUF IND JFK MEM YFB YHM YMX","1 1 1 1 2 1 1","3"
"YPA","0","","","0"
"YPC","0","","","0"
"YPH","0","","","0"
"YPJ","0","","","0"
"YPL","0","","","0"
"YPM","0","","","0"
"YPN","0","","","0"
"YPO","0","","","0"
"YPR","0","","","0"
"YPW","0","","","0"
"YPX","0","","","0"
"YPY","0","","","0"
"YQA","2","YHM YYB","1 1","1"
"YQB","1","YMX","1","1"
"YQC","0","","","0"
"YQD","0","","","0"
"YQG","3","LRD YHM YKF","1 1 1","2"
"YQK","0","","","0"
"YQL","0","","","0"
"YQM","4","YHM YHZ YMX YYT","1 2 2 1","2"
"YQN","0","","","0"
"YQQ","0","","","0"
"YQR","2","YWG YXE","2 2","2"
"YQT","1","YWG","2","2"
"YQU","0","","","0"
"YQX","0","","","0"
"YQY","0","","","0"
"YQZ","0","","","0"
"YRA","0","","","0"
"YRB","0","","","0"
"YRED","0","","","0"
"YRG","0","","","0"
"YRL","0","","","0"
"YRS","0","","","0"
"YRT","0","","","0"
"YSB","4","YAM YHM YTS YYZ","1 1 1 2","3"
"YSF","0","","","0"
"YSG","0","","","0"
"YSJ","0","","","0"
"YSK","0","","","0"
"YSM","0","","","0"
"YSO","0","","","0"
"YSQ","0","","","0"
"YSRD","0","","","0"
"YST","0","","","0"
"YSY","0","","","0"
"YTE","0","","","0"
"YTH","1","ZAC","1","1"
"YTL","0","","","0"
"YTP","0","","","0"
"YTQ","0","","","0"
"YTS","2","YSB YYZ","1 1","1"
"YTW","0","","","0"
"YTY","0","","","0"
"YTZ","0","","","0"
"YUD","0","","","0"
"YUK","0","","","0"
"YUL","3","ATL NLU ORD","1 1 1","1"
"YUM","2","OLS PHX","1 2","2"
"YUS","0","","","0"
"YUT","0","","","0"
"YUX","0","","","0"
"YUY","0","","","0"
"YVB","0","","","0"
"YVC","0","","","0"
"YVM","0","","","0"
"YVO","0","","","0"
"YVP","0","","","0"
"YVQ","1","YZF","1","1"
"YVR","24","CVG GDL ICN LAX MEM NRT PDX PVG SDF SEA TAO YCD YEG YHM YKA YLW YMX YQZ YWG YWL YXS YYC YYJ YYZ","2 1 1 2 1 1 1 1 2 1 1 1 4 2 2 3 1 1 3 1 1 5 3 4","13"
"YVZ","0","","","0"
"YWB","0","","","0"
"YWG","0","","","0"
"YWH","0","","","0"
"YWJ","1","YZF","1","1"
"YWK","0","","","0"
"YWKS","0","","","0"
"YWL","0","","","0"
"YWP","0","","","0"
"YWS","0","","","0"
"YXC","0","","","0"
"YXE","2","YQR YWG","2 2","2"
"YXH","0","","","0"
"YXJ","0","","","0"
"YXL","0","","","0"
"YXN","0","","","0"
"YXP","0","","","0"
"YXS","2","YKA YVR","2 2","2"
"YXT","0","","","0"
"YXU","0","","","0"
"YXX","1","YVR","2","2"
"YXY","0","","","0"
"YYA","0","","","0"
"YYB","5","YAM YHM YQA YSB YYZ","1 1 1 1 1","2"
"YYC","0","","","0"
"YYD","0","","","0"
"YYE","0","","","0"
"YYF","0","","","0"
"YYG","0","","","0"
"YYH","0","","","0"
"YYJ","0","","","0"
"YYQ","0","","","0"
"YYR","0","","","0"
"YYT","0","","","0"
"YYY","0","","","0"
"YYZ","20","ANC ATL BOG DFW DOH DWC FRA GDL HKG ICN JFK LIM MIA NLU ORD SJO SJU TPE UIO YEG","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1","9"
"YZF","8","YCB YCO YEG YGH YHY YVQ YWJ ZFN","1 1 1 1 1 1 1 1","1"
"YZG","0","","","0"
"YZP","0","","","0"
"YZS","0","","","0"
"YZT","0","","","0"
"YZV","0","","","0"
"YZY","0","","","0"
"YZZ","0","","","0"
"ZAC","0","","","0"
"ZAD","0","","","0"
"ZAG","3","CDG IST LEJ","1 1 1","2"
"ZAH","0","","","0"
"ZAL","0","","","0"
"ZAM","0","","","0"
"ZAT","0","","","0"
"ZAZ","32","ADD ALA AMS BEY BKK BOG CAN CGO CRZ DAC DEL DMM DOH DWC GYD IAH ICN IST JFK LAX LGG LUX MEX MIA NLU ORD PVG RUH SHJ TLV TSN UIO","1 1 4 1 1 2 1 1 1 1 1 1 1 2 1 1 1 1 1 1 2 2 4 3 1 1 2 2 1 1 1 2","10"
"ZBF","0","","","0"
"ZBR","0","","","0"
"ZBY","0","","","0"
"ZCL","0","","","0"
"ZCO","0","","","0"
"ZEL","0","","","0"
"ZEM","0","","","0"
"ZER","0","","","0"
"ZFD","0","","","0"
"ZFL","0","","","0"
"ZFM","0","","","0"
"ZFN","1","YZF","1","1"
"ZGI","0","","","0"
"ZGR","0","","","0"
"ZGS","0","","","0"
"ZGU","0","","","0"
"ZHA","0","","","0"
"ZHY","0","","","0"
"ZIA","2","NKG TFU","1 1","1"
"ZIG","0","","","0"
"ZIH","0","","","0"
"ZIS","0","","","0"
"ZIX","0","","","0"
"ZKE","0","","","0"
"ZKP","0","","","0"
"ZLO","0","","","0"
"ZLT","0","","","0"
"ZMT","0","","","0"
"ZNA","0","","","0"
"ZND","0","","","0"
"ZNE","0","","","0"
"ZNZ","2","MBA NBO","1 2","2"
"ZOS","0","","","0"
"ZPB","0","","","0"
"ZQN","0","","","0"
"ZQZ","0","","","0"
"ZRH","3","ICN IST VIE","1 1 1","2"
"ZRI","0","","","0"
"ZRJ","0","","","0"
"ZSA","0","","","0"
"ZSE","0","","","0"
"ZSJ","0","","","0"
"ZTB","0","","","0"
"ZTH","0","","","0"
"ZTM","0","","","0"
"ZUH","2","CEB PVG","1 1","2"
"ZUM","0","","","0"
"ZVK","0","","","0"
"ZWL","0","","","0"
"ZYI","0","","","0"
"ZYL","2","CXB DAC","1 1","1"
"ZZO","0","","","0"
