url,count,iata,name,source
https://en.wikipedia.org/wiki/Houk_Airfield,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Onoun_Airfield,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Mortlock_Islands_Airfield,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Woleai_Airfield,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Tampa_Executive_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Grenoble,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Mōtītī_Island,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Seko_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Kuria_(atoll),1,,,to_be_scraped
https://en.wikipedia.org/wiki/Maiana,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Nonouti,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Carmichael_coal_mine,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Moranbah,1,,,to_be_scraped
"https://en.wikipedia.org/wiki/Maconacon,_Isabela",1,,,to_be_scraped
https://en.wikipedia.org/wiki/Ambrolauri_Airport,1,,,to_be_scraped
"https://en.wikipedia.org/wiki/Oktyabrsky,_Amur_Oblast",1,,,to_be_scraped
https://en.wikipedia.org/wiki/Poliny_Osipenko_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Francisco_de_Orellana_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Ciudad_de_Catamayo_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Santa_Rosa_International_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Fais_Island#Fais_Airfield,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Andi_Jemma_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Samara_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Alexandrovsk-Sakhalinsky_(town),1,,,to_be_scraped
https://en.wikipedia.org/wiki/Sovetskaya_Gavan,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Vilnius_International_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Dolgoshchelye,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Koyda,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Koynas,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Letnyaya_Zolotitsa,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Lopshenga,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Mezen_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Moseyevo,1,,,to_be_scraped
"https://en.wikipedia.org/wiki/Nes,_Russia",1,,,to_be_scraped
https://en.wikipedia.org/wiki/Nizhnyaya_Pesha,1,,,to_be_scraped
"https://en.wikipedia.org/wiki/Olema,_Russia",1,,,to_be_scraped
"https://en.wikipedia.org/wiki/Oma,_Russia",1,,,to_be_scraped
https://en.wikipedia.org/wiki/Pertominsk,1,,,to_be_scraped
"https://en.wikipedia.org/wiki/Ruchyi,_Mezensky_District,_Arkhangelsk_Oblast",1,,,to_be_scraped
"https://en.wikipedia.org/wiki/Safonovo,_Mezensky_District,_Arkhangelsk_Oblast",1,,,to_be_scraped
https://en.wikipedia.org/wiki/Shoyna,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Soyana,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Tsenogora,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Verkhnyaya_Zolotitsa,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Vozhgora,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Anatom_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Craig_Cove_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Malekoula_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Lamen_Bay_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Whitegrass_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Heber_City_Municipal_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Jacqueline_Cochran_Regional_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Boun_Neua_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Viraboury_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Sossusvlei,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Homa_Bay_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Kakamega,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Vipingo_Ridge,1,,,to_be_scraped
"https://en.wikipedia.org/wiki/Ilaga,_Central_Papua",1,,,to_be_scraped
https://en.wikipedia.org/wiki/Kenyam,1,,,to_be_scraped
"https://en.wikipedia.org/wiki/Mulia,_Puncak_Jaya",1,,,to_be_scraped
https://en.wikipedia.org/wiki/Fais_Island_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Medical_evacuation,1,,,to_be_scraped
https://en.wikipedia.org/wiki/North_Warning_System,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Arctic_Bay_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Clyde_River_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Igloolik_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Kimmirut_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Kinngait_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Pangnirtung_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Pond_Inlet_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Qikiqtarjuaq_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Yellowknife,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Kingston_Norman_Rogers_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Molodo_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Arctic_Bay,1,,,to_be_scraped
"https://en.wikipedia.org/wiki/Baker_Lake,_Nunavut",1,,,to_be_scraped
"https://en.wikipedia.org/wiki/Brochet,_Manitoba",1,,,to_be_scraped
"https://en.wikipedia.org/wiki/Chesterfield_Inlet,_Nunavut",1,,,to_be_scraped
"https://en.wikipedia.org/wiki/Churchill,_Manitoba",1,,,to_be_scraped
https://en.wikipedia.org/wiki/Gjoa_Haven,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Igloolik,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Lac_Brochet,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Pond_Inlet,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Sanirajak,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Tadoule_Lake,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Taloyoak,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Gatineau-Ottawa_Executive_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Anahim_Lake_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Bedwell_Harbour_Water_Aerodrome,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Bella_Bella_(Campbell_Island)_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Bella_Coola_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Campbell_River_Water_Aerodrome,1,,,to_be_scraped
https://en.wikipedia.org/wiki/West_Kootenay_Regional_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Comox_Water_Aerodrome,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Gabriola_Island,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Ganges_Water_Aerodrome,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Masset_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Mayne_Island_Water_Aerodrome,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Montague_Harbour,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Nanaimo_Harbour_Water_Aerodrome,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Penticton_Regional_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Port_Hardy_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Port_Washington_Water_Aerodrome,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Powell_River_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Prince_Rupert_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Qualicum_Beach_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Sandspit_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Sechelt,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Smithers_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Tofino-Long_Beach_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Tofino_Harbour_Water_Aerodrome,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Trail_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Vancouver_Harbour_Flight_Centre,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Victoria_Inner_Harbour_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Whistler/Green_Lake_Water_Aerodrome,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Troll_Airfield,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Slate_Falls_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Fort_Nelson_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Vancouver,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Medicine_Hat_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Hebron-Ben_Nevis_oil_field,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Hibernia_(oil_field),1,,,to_be_scraped
https://en.wikipedia.org/wiki/SeaRose_FPSO,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Terra_Nova_FPSO,1,,,to_be_scraped
https://en.wikipedia.org/wiki/South_Indian_Lake,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Maasai_Mara,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Mikumi_National_Park,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Pangani_Airstrip,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Ruaha_National_Park,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Saadani_National_Park,1,,,to_be_scraped
